1736342840.299536748	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.299548558	Controller Area Network, Ext. ID: 840 (0x00000348), Length: 8	00020000002c0485
1736342840.299560348	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.299572179	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.299584309	Controller Area Network, Ext. ID: 293 (0x00000125), Length: 7	f000000000001d
1736342840.299595969	Controller Area Network, Ext. ID: 580 (0x00000244), Length: 8	1100fffe0000005c
1736342840.299607619	Controller Area Network, Ext. ID: 466 (0x000001d2), Length: 8	990402aa028800ae
1736342840.299619330	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.299631380	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.299642970	Controller Area Network, Ext. ID: 467 (0x000001d3), Length: 8	0028000000000004
1736342840.299654380	Controller Area Network, Ext. ID: 295 (0x00000127), Length: 8	00100008000161aa
1736342840.299665891	Controller Area Network, Ext. ID: 581 (0x00000245), Length: 5	000000004c
1736342840.299677301	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
1736342840.299688871	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.299700491	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.299711992	Controller Area Network, Ext. ID: 813 (0x0000032d), Length: 8	00511f4c00000000
1736342840.299723672	Controller Area Network, Ext. ID: 583 (0x00000247), Length: 7	06008000000000
1736342840.299735232	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.299746762	Controller Area Network, Ext. ID: 298 (0x0000012a), Length: 7	00000000000032
1736342840.299758313	Controller Area Network, Ext. ID: 164 (0x000000a4), Length: 8	40000000000000ec
1736342840.299769723	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.299781063	Controller Area Network, Ext. ID: 180 (0x000000b4), Length: 8	00000000000000bc
1736342840.299792483	Controller Area Network, Ext. ID: 301 (0x0000012d), Length: 8	7fff7fff7fffffaf
1736342840.299803874	Controller Area Network, Ext. ID: 296 (0x00000128), Length: 8	0000100000000041
1736342840.299815544	Controller Area Network, Ext. ID: 302 (0x0000012e), Length: 7	7fff7fff7fffb0
1736342840.299827064	Controller Area Network, Ext. ID: 303 (0x0000012f), Length: 8	ff7fff7fff7fffb1
1736342840.299839014	Controller Area Network, Ext. ID: 566 (0x00000236), Length: 5	27ff030066
1736342840.299850495	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.299862285	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.299873805	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.299885525	Controller Area Network, Ext. ID: 293 (0x00000125), Length: 7	f000000000001d
1736342840.299896866	Controller Area Network, Ext. ID: 1552 (0x00000610), Length: 8	20000064d0fffd40
1736342840.299908626	Controller Area Network, Ext. ID: 928 (0x000003a0), Length: 8	0068000000000030
1736342840.299920506	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.299933646	Controller Area Network, Ext. ID: 816 (0x00000330), Length: 8	0000000040000100
1736342840.299945647	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
1736342840.299957207	Controller Area Network, Ext. ID: 715 (0x000002cb), Length: 5	3c9f960043
1736342840.299969067	Controller Area Network, Ext. ID: 295 (0x00000127), Length: 8	00100008000161aa
1736342840.299980688	Controller Area Network, Ext. ID: 713 (0x000002c9), Length: 8	000da70288000011
1736342840.299992178	Controller Area Network, Ext. ID: 164 (0x000000a4), Length: 8	40000000000000ec
1736342840.300004168	Controller Area Network, Ext. ID: 580 (0x00000244), Length: 8	110000000000005f
1736342840.300015868	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.300027749	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.300039359	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.300051039	Controller Area Network, Ext. ID: 298 (0x0000012a), Length: 7	00000000000032
1736342840.300062529	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.300074010	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.300086020	Controller Area Network, Ext. ID: 752 (0x000002f0), Length: 4	1000fa00
1736342840.300097750	Controller Area Network, Ext. ID: 301 (0x0000012d), Length: 8	7fff7fff7fffffaf
1736342840.300109660	Controller Area Network, Ext. ID: 302 (0x0000012e), Length: 7	7fff7fff7fffb0
1736342840.300121281	Controller Area Network, Ext. ID: 303 (0x0000012f), Length: 8	ff7fff7fff7fffb1
1736342840.300132941	Controller Area Network, Ext. ID: 296 (0x00000128), Length: 8	0000100000000041
1736342840.300144691	Controller Area Network, Ext. ID: 581 (0x00000245), Length: 5	000000004c
1736342840.300156471	Controller Area Network, Ext. ID: 840 (0x00000348), Length: 8	00020000002c0485
1736342840.300168212	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.300179772	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.300191372	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
1736342840.300203132	Controller Area Network, Ext. ID: 293 (0x00000125), Length: 7	f000000000001d
1736342840.300214683	Controller Area Network, Ext. ID: 466 (0x000001d2), Length: 8	990402aa028800ae
1736342840.300226253	Controller Area Network, Ext. ID: 583 (0x00000247), Length: 7	06008000000000
1736342840.300237913	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.300249533	Controller Area Network, Ext. ID: 467 (0x000001d3), Length: 8	0028000000000004
1736342840.300261184	Controller Area Network, Ext. ID: 164 (0x000000a4), Length: 8	40000000000000ec
1736342840.300272734	Controller Area Network, Ext. ID: 1016 (0x000003f8), Length: 8	0000014301ff0000
1736342840.300284324	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.300295784	Controller Area Network, Ext. ID: 180 (0x000000b4), Length: 8	00000000000000bc
1736342840.300307245	Controller Area Network, Ext. ID: 295 (0x00000127), Length: 8	00100008000161aa
1736342840.300318785	Controller Area Network, Ext. ID: 566 (0x00000236), Length: 5	27ff030066
1736342840.300330285	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.300342155	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.300353716	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.300365466	Controller Area Network, Ext. ID: 298 (0x0000012a), Length: 7	00000000000032
1736342840.300376976	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.300388576	Controller Area Network, Ext. ID: 975 (0x000003cf), Length: 5	10001b080a
1736342840.300399977	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
1736342840.300411407	Controller Area Network, Ext. ID: 301 (0x0000012d), Length: 8	7fff7fff7fffffaf
1736342840.300423007	Controller Area Network, Ext. ID: 302 (0x0000012e), Length: 7	7fff7fff7fffb0
1736342840.300434647	Controller Area Network, Ext. ID: 303 (0x0000012f), Length: 8	ff7fff7fff7fffb1
1736342840.300446088	Controller Area Network, Ext. ID: 296 (0x00000128), Length: 8	0000100000000041
1736342840.300457538	Controller Area Network, Ext. ID: 580 (0x00000244), Length: 8	1100000200000061
1736342840.300469218	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.300480998	Controller Area Network, Ext. ID: 164 (0x000000a4), Length: 8	40000000000000ec
1736342840.300492849	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.300504419	Controller Area Network, Ext. ID: 293 (0x00000125), Length: 7	f000000000001d
1736342840.300515889	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.300527469	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.300540670	Controller Area Network, Ext. ID: 715 (0x000002cb), Length: 5	3c9f960043
1736342840.300552190	Controller Area Network, Ext. ID: 971 (0x000003cb), Length: 7	00000000161601
1736342840.300563780	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.300575801	Controller Area Network, Ext. ID: 581 (0x00000245), Length: 5	000000004c
1736342840.300587491	Controller Area Network, Ext. ID: 295 (0x00000127), Length: 8	00100008000161aa
1736342840.300599011	Controller Area Network, Ext. ID: 713 (0x000002c9), Length: 8	000da70288000011
1736342840.300610461	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.300622012	Controller Area Network, Ext. ID: 583 (0x00000247), Length: 7	06008000000000
1736342840.300633642	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.300645172	Controller Area Network, Ext. ID: 968 (0x000003c8), Length: 8	002c00000214051a
1736342840.300656692	Controller Area Network, Ext. ID: 1176 (0x00000498), Length: 8	500000b73900001e
1736342840.300668483	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
1736342840.300680233	Controller Area Network, Ext. ID: 298 (0x0000012a), Length: 7	00000000000032
1736342840.300691813	Controller Area Network, Ext. ID: 36 (0x00000024), Length: 8	02000202420180f5
1736342840.300703623	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.300715404	Controller Area Network, Ext. ID: 301 (0x0000012d), Length: 8	7fff7fff7fffffaf
1736342840.300727094	Controller Area Network, Ext. ID: 164 (0x000000a4), Length: 8	40000000000000ec
1736342840.300738624	Controller Area Network, Ext. ID: 302 (0x0000012e), Length: 7	7fff7fff7fffb0
1736342840.300750224	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.300761745	Controller Area Network, Ext. ID: 303 (0x0000012f), Length: 8	ff7fff7fff7fffb1
1736342840.300773465	Controller Area Network, Ext. ID: 296 (0x00000128), Length: 8	0000100000000041
1736342840.300785135	Controller Area Network, Ext. ID: 840 (0x00000348), Length: 8	00020000002c0485
1736342840.300796585	Controller Area Network, Ext. ID: 180 (0x000000b4), Length: 8	00000000000000bc
1736342840.300808506	Controller Area Network, Ext. ID: 566 (0x00000236), Length: 5	27ff030066
1736342840.300820126	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.300832026	Controller Area Network, Ext. ID: 466 (0x000001d2), Length: 8	990402aa028800ae
1736342840.300843626	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.300855387	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.300867137	Controller Area Network, Ext. ID: 293 (0x00000125), Length: 7	f000000000001d
1736342840.300878687	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.300890487	Controller Area Network, Ext. ID: 467 (0x000001d3), Length: 8	0028000000000004
1736342840.300902338	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
1736342840.300913798	Controller Area Network, Ext. ID: 295 (0x00000127), Length: 8	00100008000161aa
1736342840.300925338	Controller Area Network, Ext. ID: 580 (0x00000244), Length: 8	110000000000005f
1736342840.300937498	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.300949339	Controller Area Network, Ext. ID: 164 (0x000000a4), Length: 8	40000000000000ec
1736342840.300961069	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.300972599	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.300984409	Controller Area Network, Ext. ID: 298 (0x0000012a), Length: 7	00000000000032
1736342840.300996220	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.301008250	Controller Area Network, Ext. ID: 860 (0x0000035c), Length: 8	00800000000000e7
1736342840.301020080	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.301032131	Controller Area Network, Ext. ID: 581 (0x00000245), Length: 5	000000004c
1736342840.301044401	Controller Area Network, Ext. ID: 301 (0x0000012d), Length: 8	7fff7fff7fffffaf
1736342840.301056261	Controller Area Network, Ext. ID: 302 (0x0000012e), Length: 7	7fff7fff7fffb0
1736342840.301068211	Controller Area Network, Ext. ID: 303 (0x0000012f), Length: 8	ff7fff7fff7fffb1
1736342840.301080362	Controller Area Network, Ext. ID: 1180 (0x0000049c), Length: 8	0000010000002d02
1736342840.301092082	Controller Area Network, Ext. ID: 296 (0x00000128), Length: 8	0000100000000041
1736342840.301103992	Controller Area Network, Ext. ID: 583 (0x00000247), Length: 7	06008000000000
1736342840.301116122	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.301128013	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.301139953	Controller Area Network, Ext. ID: 293 (0x00000125), Length: 7	f000000000001d
1736342840.301157953	Controller Area Network, Ext. ID: 970 (0x000003ca), Length: 6	0020000000f3
1736342840.301171724	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
1736342840.301184284	Controller Area Network, Ext. ID: 715 (0x000002cb), Length: 5	3c9f960043
1736342840.301196524	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.301208404	Controller Area Network, Ext. ID: 164 (0x000000a4), Length: 8	40000000000000ec
1736342840.301220115	Controller Area Network, Ext. ID: 713 (0x000002c9), Length: 8	000da70288000011
1736342840.301231775	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.301243535	Controller Area Network, Ext. ID: 295 (0x00000127), Length: 8	00100008000161aa
1736342840.301255105	Controller Area Network, Ext. ID: 180 (0x000000b4), Length: 8	00000000000000bc
1736342840.301266736	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.301278586	Controller Area Network, Ext. ID: 566 (0x00000236), Length: 5	27ff030066
1736342840.301292096	Controller Area Network, Ext. ID: 1728 (0x000006c0), Length: 8	e40080a100010000
1736342840.301303866	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.301315657	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.301327277	Controller Area Network, Ext. ID: 298 (0x0000012a), Length: 7	00000000000032
1736342840.301338927	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.301350617	Controller Area Network, Ext. ID: 301 (0x0000012d), Length: 8	7fff7fff7fffffaf
1736342840.301362198	Controller Area Network, Ext. ID: 302 (0x0000012e), Length: 7	7fff7fff7fffb0
1736342840.301373738	Controller Area Network, Ext. ID: 303 (0x0000012f), Length: 8	ff7fff7fff7fffb1
1736342840.301385298	Controller Area Network, Ext. ID: 752 (0x000002f0), Length: 4	1000fa00
1736342840.301396988	Controller Area Network, Ext. ID: 580 (0x00000244), Length: 8	110000000000005f
1736342840.301408519	Controller Area Network, Ext. ID: 840 (0x00000348), Length: 8	00020000002c0485
1736342840.301420139	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
1736342840.301431629	Controller Area Network, Ext. ID: 296 (0x00000128), Length: 8	0000100000000041
1736342840.301443169	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.301454700	Controller Area Network, Ext. ID: 466 (0x000001d2), Length: 8	990402aa028800ae
1736342840.301466340	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.301477910	Controller Area Network, Ext. ID: 293 (0x00000125), Length: 7	f000000000001d
1736342840.301489610	Controller Area Network, Ext. ID: 164 (0x000000a4), Length: 8	40000000000000ec
1736342840.301501201	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.301512881	Controller Area Network, Ext. ID: 1191 (0x000004a7), Length: 8	8050241111580a16
1736342840.301524421	Controller Area Network, Ext. ID: 467 (0x000001d3), Length: 8	0028000000000004
1736342840.301536631	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.301548522	Controller Area Network, Ext. ID: 581 (0x00000245), Length: 5	000000004c
1736342840.301560162	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.301572302	Controller Area Network, Ext. ID: 979 (0x000003d3), Length: 2	0000
1736342840.301584102	Controller Area Network, Ext. ID: 295 (0x00000127), Length: 8	00100008000161aa
1736342840.301595853	Controller Area Network, Ext. ID: 583 (0x00000247), Length: 7	06008000000000
1736342840.301607553	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.301619623	Controller Area Network, Ext. ID: 1025 (0x00000401), Length: 8	2000000000000000
1736342840.301631543	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.301643614	Controller Area Network, Ext. ID: 829 (0x0000033d), Length: 2	0042
1736342840.301655544	Controller Area Network, Ext. ID: 298 (0x0000012a), Length: 7	00000000000032
1736342840.301667424	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
1736342840.301679254	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.301691055	Controller Area Network, Ext. ID: 301 (0x0000012d), Length: 8	7fff7fff7fffffaf
1736342840.301702795	Controller Area Network, Ext. ID: 302 (0x0000012e), Length: 7	7fff7fff7fffb0
1736342840.301714935	Controller Area Network, Ext. ID: 303 (0x0000012f), Length: 8	ff7fff7fff7fffb1
1736342840.301727105	Controller Area Network, Ext. ID: 813 (0x0000032d), Length: 8	00511f4c00000000
1736342840.301738926	Controller Area Network, Ext. ID: 164 (0x000000a4), Length: 8	40000000000000ec
1736342840.301750766	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.301762676	Controller Area Network, Ext. ID: 296 (0x00000128), Length: 8	0000100000000041
1736342840.301774657	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.301786317	Controller Area Network, Ext. ID: 180 (0x000000b4), Length: 8	00000000000000bc
1736342840.301798257	Controller Area Network, Ext. ID: 566 (0x00000236), Length: 5	27ff030066
1736342840.301811467	Controller Area Network, Ext. ID: 1018 (0x000003fa), Length: 1	ff
1736342840.301823808	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.301835758	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.301848058	Controller Area Network, Ext. ID: 293 (0x00000125), Length: 7	f000000000001d
1736342840.301860018	Controller Area Network, Ext. ID: 816 (0x00000330), Length: 8	0000000040000100
1736342840.301871899	Controller Area Network, Ext. ID: 715 (0x000002cb), Length: 5	3c9f960043
1736342840.301883839	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.301895919	Controller Area Network, Ext. ID: 928 (0x000003a0), Length: 8	0068000000000030
1736342840.301907599	Controller Area Network, Ext. ID: 580 (0x00000244), Length: 8	1100ffff0000005d
1736342840.301919190	Controller Area Network, Ext. ID: 1177 (0x00000499), Length: 8	d50044800000000f
1736342840.301931100	Controller Area Network, Ext. ID: 713 (0x000002c9), Length: 8	000da70288000011
1736342840.301942850	Controller Area Network, Ext. ID: 1197 (0x000004ad), Length: 8	46000b037103007f
1736342840.301955200	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
1736342840.301967041	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.301978831	Controller Area Network, Ext. ID: 295 (0x00000127), Length: 8	00100008000161aa
1736342840.301990881	Controller Area Network, Ext. ID: 298 (0x0000012a), Length: 7	00000000000032
1736342840.302003161	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.302015032	Controller Area Network, Ext. ID: 968 (0x000003c8), Length: 8	002c00000214051a
1736342840.302027002	Controller Area Network, Ext. ID: 164 (0x000000a4), Length: 8	40000000000000ec
1736342840.302038832	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.302051062	Controller Area Network, Ext. ID: 581 (0x00000245), Length: 5	000000004c
1736342840.302064053	Controller Area Network, Ext. ID: 301 (0x0000012d), Length: 8	7fff7fff7fffffaf
1736342840.302076333	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.302088263	Controller Area Network, Ext. ID: 302 (0x0000012e), Length: 7	7fff7fff7fffb0
1736342840.302100083	Controller Area Network, Ext. ID: 303 (0x0000012f), Length: 8	ff7fff7fff7fffb1
1736342840.302111684	Controller Area Network, Ext. ID: 840 (0x00000348), Length: 8	00020000002c0485
1736342840.302123684	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.302135624	Controller Area Network, Ext. ID: 583 (0x00000247), Length: 7	06008000000000
1736342840.302147875	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.302165515	Controller Area Network, Ext. ID: 296 (0x00000128), Length: 8	0000100000000041
1736342840.302177095	Controller Area Network, Ext. ID: 466 (0x000001d2), Length: 8	990402aa028800ae
1736342840.302189375	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.302201256	Controller Area Network, Ext. ID: 293 (0x00000125), Length: 7	f000000000001d
1736342840.302212946	Controller Area Network, Ext. ID: 1178 (0x0000049a), Length: 8	000f9b3420a24cc0
1736342840.302224476	Controller Area Network, Ext. ID: 467 (0x000001d3), Length: 8	0028000000000004
1736342840.302236446	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
1736342840.302248517	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.302260297	Controller Area Network, Ext. ID: 1056 (0x00000420), Length: 8	00000000feff80a9
1736342840.302272177	Controller Area Network, Ext. ID: 164 (0x000000a4), Length: 8	40000000000000ec
1736342840.302283897	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.302295678	Controller Area Network, Ext. ID: 295 (0x00000127), Length: 8	00100008000161aa
1736342840.302307948	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.302319708	Controller Area Network, Ext. ID: 180 (0x000000b4), Length: 8	00000000000000bc
1736342840.302334599	Controller Area Network, Ext. ID: 298 (0x0000012a), Length: 7	00000000000032
1736342840.302346819	Controller Area Network, Ext. ID: 566 (0x00000236), Length: 5	27ff030066
1736342840.302359149	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.302371119	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.302383260	Controller Area Network, Ext. ID: 301 (0x0000012d), Length: 8	7fff7fff7fffffaf
1736342840.302394900	Controller Area Network, Ext. ID: 302 (0x0000012e), Length: 7	7fff7fff7fffb0
1736342840.302406610	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.302418370	Controller Area Network, Ext. ID: 303 (0x0000012f), Length: 8	ff7fff7fff7fffb1
1736342840.302430281	Controller Area Network, Ext. ID: 580 (0x00000244), Length: 8	1100000100010061
1736342840.302442271	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.302453981	Controller Area Network, Ext. ID: 296 (0x00000128), Length: 8	0000100000000041
1736342840.302465621	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
1736342840.302477172	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.302488802	Controller Area Network, Ext. ID: 715 (0x000002cb), Length: 5	3c9f960043
1736342840.302500352	Controller Area Network, Ext. ID: 293 (0x00000125), Length: 7	f000000000001d
1736342840.302512032	Controller Area Network, Ext. ID: 581 (0x00000245), Length: 5	000000004c
1736342840.302523793	Controller Area Network, Ext. ID: 164 (0x000000a4), Length: 8	40000000000000ec
1736342840.302537753	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.302549413	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.302561033	Controller Area Network, Ext. ID: 713 (0x000002c9), Length: 8	000da70288000011
1736342840.302573034	Controller Area Network, Ext. ID: 583 (0x00000247), Length: 7	06008000000000
1736342840.302584634	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.302596314	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.302608114	Controller Area Network, Ext. ID: 295 (0x00000127), Length: 8	00100008000161aa
1736342840.302619805	Controller Area Network, Ext. ID: 971 (0x000003cb), Length: 7	00000000161601
1736342840.302631465	Controller Area Network, Ext. ID: 298 (0x0000012a), Length: 7	00000000000032
1736342840.302643185	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.302654855	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
1736342840.302666546	Controller Area Network, Ext. ID: 301 (0x0000012d), Length: 8	7fff7fff7fffffaf
1736342840.302678276	Controller Area Network, Ext. ID: 302 (0x0000012e), Length: 7	7fff7fff7fffb0
1736342840.302689896	Controller Area Network, Ext. ID: 303 (0x0000012f), Length: 8	ff7fff7fff7fffb1
1736342840.302701576	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.302713237	Controller Area Network, Ext. ID: 840 (0x00000348), Length: 8	00020000002c0485
1736342840.302725017	Controller Area Network, Ext. ID: 36 (0x00000024), Length: 8	02000202420180f5
1736342840.302736557	Controller Area Network, Ext. ID: 752 (0x000002f0), Length: 4	1000fa00
1736342840.302748117	Controller Area Network, Ext. ID: 466 (0x000001d2), Length: 8	990402aa028800ae
1736342840.302759538	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.302771298	Controller Area Network, Ext. ID: 164 (0x000000a4), Length: 8	40000000000000ec
1736342840.302782958	Controller Area Network, Ext. ID: 296 (0x00000128), Length: 8	0000100000000041
1736342840.302794578	Controller Area Network, Ext. ID: 188 (0x000000bc), Length: 8	000011fe51ff0023
1736342840.302806099	Controller Area Network, Ext. ID: 180 (0x000000b4), Length: 8	00000000000000bc
1736342840.302817819	Controller Area Network, Ext. ID: 467 (0x000001d3), Length: 8	0028000000000004
1736342840.302829439	Controller Area Network, Ext. ID: 63 (0x0000003f), Length: 6	4702007e000c
1736342840.302841109	Controller Area Network, Ext. ID: 566 (0x00000236), Length: 5	27ff030066
1736342840.302852720	Controller Area Network, Ext. ID: 293 (0x00000125), Length: 7	f000000000001d
1736342840.302864370	Controller Area Network, Ext. ID: 166 (0x000000a6), Length: 8	00000040000000ee
1736342840.302875920	Controller Area Network, Ext. ID: 580 (0x00000244), Length: 8	1100000300000062
1736342840.302887460	Controller Area Network, Ext. ID: 55 (0x00000037), Length: 7	00005400000698
1736342840.302899211	Controller Area Network, Ext. ID: 1568 (0x00000620), Length: 8	10000000f0000810
1736342840.302910811	Controller Area Network, Ext. ID: 50 (0x00000032), Length: 8	000000000000003a
1736342840.302922441	Controller Area Network, Ext. ID: 295 (0x00000127), Length: 8	00100008000161aa
1736342840.302933981	Controller Area Network, Ext. ID: 183 (0x000000b7), Length: 8	0000000000000000
